TStamp Europe/Helsinki	X [m/s²]	Y [m/s²]	Z [m/s²]
1570546434807	9,983170	0,078453	-2,369800
1570546434812	10,022396	0,117680	-2,408653
1570546434817	9,983170	0,196133	-2,369800
1570546434822	9,943943	0,117680	-2,330956
1570546434827	10,022396	0,117680	-2,330956
1570546434832	10,061623	0,196133	-2,253260
1570546434836	9,943943	0,196133	-2,292103
1570546434841	9,943943	0,117680	-2,408653
1570546434846	9,865490	0,156906	-2,369800
1570546434851	9,983170	0,156906	-2,369800
1570546434856	9,904716	0,156906	-2,447497
1570546434861	10,061623	0,196133	-2,408653
1570546434866	9,904716	0,156906	-2,369800
1570546434871	10,022396	0,156906	-2,330956
1570546434876	9,983170	0,117680	-2,369800
1570546434881	10,022396	0,156906	-2,447497
1570546434886	10,100849	0,156906	-2,408653
1570546434891	10,022396	0,196133	-2,330956
1570546434896	10,022396	0,156906	-2,408653
1570546434901	9,943943	0,156906	-2,369800
1570546434906	9,983170	0,196133	-2,408653
1570546434911	10,022396	0,156906	-2,369800
1570546434916	10,022396	0,117680	-2,369800
1570546434921	10,022396	0,117680	-2,253260
1570546434926	10,022396	0,156906	-2,330956
1570546434931	10,022396	0,078453	-2,369800
1570546434936	10,022396	0,117680	-2,369800
1570546434941	10,022396	0,196133	-2,408653
1570546434946	9,983170	0,117680	-2,330956
1570546434951	10,022396	0,117680	-2,292103
1570546434956	10,061623	0,156906	-2,408653
1570546434961	9,983170	0,117680	-2,369800
1570546434966	9,904716	0,039227	-2,447497
1570546434971	9,943943	0,000000	-2,447497
1570546434975	9,943943	0,078453	-2,292103
1570546434980	9,943943	0,117680	-2,253260
1570546434985	9,983170	0,117680	-2,408653
1570546434990	10,100849	0,156906	-2,447497
1570546434995	9,983170	0,000000	-2,486350
1570546435000	9,983170	0,117680	-2,525212
1570546435005	9,865490	0,078453	-2,292103
1570546435010	9,983170	0,078453	-2,292103
1570546435015	9,865490	0,156906	-2,369800
1570546435020	9,983170	0,039227	-2,369800
1570546435025	9,983170	0,117680	-2,447497
1570546435030	9,983170	0,196133	-2,408653
1570546435035	9,943943	0,078453	-2,253260
1570546435040	10,061623	0,156906	-2,369800
1570546435045	9,983170	0,156906	-2,408653
1570546435050	9,904716	0,117680	-2,447497
1570546435055	9,904716	0,196133	-2,369800
1570546435060	9,943943	0,196133	-2,408653
1570546435065	9,943943	0,078453	-2,292103
1570546435070	10,022396	0,078453	-2,253260
1570546435075	10,022396	0,039227	-2,330956
1570546435080	9,983170	0,117680	-2,408653
1570546435085	9,983170	0,117680	-2,330956
1570546435090	9,983170	0,117680	-2,253260
1570546435095	9,983170	0,235360	-2,253260
1570546435100	9,943943	0,196133	-2,214407
1570546435105	10,022396	0,235360	-2,214407
1570546435109	9,983170	0,117680	-2,369800
1570546435114	9,943943	0,235360	-2,447497
1570546435119	9,943943	0,235360	-2,369800
1570546435124	9,904716	0,117680	-2,408653
1570546435129	9,943943	0,156906	-2,408653
1570546435134	10,100849	0,196133	-2,369800
1570546435139	9,983170	0,235360	-2,214407
1570546435144	9,983170	0,156906	-2,330956
1570546435149	9,943943	0,156906	-2,330956
1570546435154	9,983170	0,117680	-2,330956
1570546435159	9,865490	0,117680	-2,447497
1570546435164	9,865490	0,117680	-2,408653
1570546435169	9,904716	0,156906	-2,369800
1570546435174	9,904716	0,117680	-2,408653
1570546435179	9,983170	0,117680	-2,369800
1570546435184	9,983170	0,117680	-2,447497
1570546435189	9,983170	0,117680	-2,330956
1570546435194	9,904716	0,117680	-2,214407
1570546435199	9,865490	0,000000	-2,369800
1570546435204	10,022396	0,000000	-2,330956
1570546435209	10,061623	0,078453	-2,253260
1570546435214	10,022396	0,039227	-2,292103
1570546435219	9,904716	0,156906	-2,408653
1570546435224	9,983170	0,117680	-2,330956
1570546435229	9,865490	0,117680	-2,330956
1570546435234	9,943943	0,078453	-2,253260
1570546435239	9,904716	0,117680	-2,330956
1570546435243	9,983170	0,156906	-2,330956
1570546435248	9,983170	0,156906	-2,292103
1570546435253	9,983170	0,117680	-2,292103
1570546435258	9,943943	0,078453	-2,369800
1570546435263	9,865490	0,078453	-2,330956
1570546435268	9,865490	0,078453	-2,408653
1570546435273	9,904716	0,078453	-2,292103
1570546435278	9,983170	0,078453	-2,486350
1570546435283	9,983170	0,117680	-2,447497
1570546435288	9,943943	0,156906	-2,447497
1570546435293	9,904716	0,156906	-2,408653
1570546435298	9,983170	0,156906	-2,330956
1570546435303	9,983170	0,117680	-2,292103
1570546435308	9,904716	0,078453	-2,369800
1570546435313	9,943943	0,156906	-2,369800
1570546435318	10,022396	0,117680	-2,408653
1570546435323	10,061623	0,078453	-2,369800
1570546435328	9,983170	0,117680	-2,292103
1570546435333	9,787037	0,000000	-2,292103
1570546435338	9,865490	-0,039227	-2,369800
1570546435343	9,865490	0,078453	-2,447497
1570546435348	9,904716	0,156906	-2,408653
1570546435353	9,943943	0,117680	-2,408653
1570546435358	9,904716	0,156906	-2,369800
1570546435363	10,022396	0,156906	-2,369800
1570546435368	9,865490	0,117680	-2,408653
1570546435373	10,061623	0,117680	-2,486350
1570546435377	10,022396	0,196133	-2,486350
1570546435382	9,983170	0,196133	-2,292103
1570546435387	10,022396	0,235360	-2,292103
1570546435392	10,061623	0,156906	-2,330956
1570546435397	9,943943	0,117680	-2,330956
1570546435402	9,904716	0,117680	-2,369800
1570546435407	9,904716	0,196133	-2,330956
1570546435412	9,943943	0,235360	-2,253260
1570546435417	9,983170	0,078453	-2,175563
1570546435422	9,904716	0,039227	-2,253260
1570546435427	10,022396	0,117680	-2,214407
1570546435432	9,983170	0,078453	-2,292103
1570546435437	10,061623	0,078453	-2,292103
1570546435442	9,983170	0,117680	-2,525212
1570546435447	10,022396	0,039227	-2,408653
1570546435452	10,022396	0,117680	-2,330956
1570546435457	9,983170	0,117680	-2,292103
1570546435462	9,904716	0,078453	-2,369800
1570546435467	9,904716	0,039227	-2,214407
1570546435472	9,943943	0,156906	-2,330956
1570546435477	9,943943	0,117680	-2,292103
1570546435482	9,943943	0,117680	-2,369800
1570546435487	10,022396	0,156906	-2,408653
1570546435492	10,061623	0,039227	-2,369800
1570546435497	9,983170	0,078453	-2,330956
1570546435502	10,022396	0,117680	-2,330956
1570546435507	9,983170	0,078453	-2,330956
1570546435511	9,983170	0,117680	-2,292103
1570546435516	9,943943	0,117680	-2,292103
1570546435521	10,061623	0,156906	-2,330956
1570546435526	9,983170	0,078453	-2,253260
1570546435531	9,983170	0,039227	-2,292103
1570546435536	10,061623	0,078453	-2,330956
1570546435541	10,061623	0,156906	-2,408653
1570546435546	9,943943	0,156906	-2,369800
1570546435551	9,983170	0,196133	-2,447497
1570546435556	9,983170	0,196133	-2,408653
1570546435561	10,022396	0,156906	-2,292103
1570546435566	10,022396	0,156906	-2,214407
1570546435571	10,022396	0,156906	-2,214407
1570546435576	9,943943	0,117680	-2,136710
1570546435581	9,904716	0,117680	-2,214407
1570546435586	10,022396	0,156906	-2,292103
1570546435591	9,983170	0,156906	-2,292103
1570546435596	9,904716	0,235360	-2,330956
1570546435601	9,943943	0,078453	-2,369800
1570546435606	9,983170	0,039227	-2,369800
1570546435611	9,904716	0,078453	-2,369800
1570546435616	9,865490	0,117680	-2,408653
1570546435621	9,904716	0,156906	-2,369800
1570546435626	9,904716	0,078453	-2,447497
1570546435631	9,904716	0,156906	-2,330956
1570546435636	9,904716	0,156906	-2,447497
1570546435641	9,943943	0,078453	-2,369800
1570546435645	9,983170	0,156906	-2,369800
1570546435650	9,904716	0,235360	-2,408653
1570546435655	9,983170	0,196133	-2,408653
1570546435660	9,983170	0,156906	-2,369800
1570546435665	10,022396	0,078453	-2,369800
1570546435670	10,022396	0,156906	-2,408653
1570546435675	10,022396	0,156906	-2,330956
1570546435680	9,943943	0,156906	-2,447497
1570546435685	9,943943	0,078453	-2,369800
1570546435690	10,061623	0,117680	-2,447497
1570546435695	10,022396	0,156906	-2,408653
1570546435700	9,983170	0,078453	-2,330956
1570546435705	9,983170	0,196133	-2,330956
1570546435710	10,061623	0,196133	-2,330956
1570546435715	10,100849	0,117680	-2,330956
1570546435720	10,100849	0,196133	-2,408653
1570546435725	10,100849	0,156906	-2,447497
1570546435730	10,100849	0,156906	-2,408653
1570546435735	9,983170	0,196133	-2,408653
1570546435740	10,022396	0,196133	-2,447497
1570546435745	10,022396	0,196133	-2,408653
1570546435750	9,904716	0,156906	-2,292103
1570546435755	9,983170	0,117680	-2,330956
1570546435760	10,022396	0,196133	-2,408653
1570546435765	10,061623	0,156906	-2,408653
1570546435770	10,061623	0,117680	-2,369800
1570546435775	9,983170	0,156906	-2,408653
1570546435779	9,904716	0,156906	-2,369800
1570546435784	9,983170	0,156906	-2,292103
1570546435789	10,022396	0,156906	-2,330956
1570546435794	9,983170	0,117680	-2,330956
1570546435799	9,983170	0,000000	-2,330956
1570546435804	10,022396	0,078453	-2,253260
1570546435809	9,983170	0,039227	-2,214407
1570546435814	10,022396	0,039227	-2,408653
1570546435819	9,904716	0,078453	-2,408653
1570546435824	9,904716	0,156906	-2,369800
1570546435829	9,943943	0,117680	-2,408653
1570546435834	9,943943	0,117680	-2,330956
1570546435839	9,904716	0,196133	-2,292103
1570546435844	9,943943	0,196133	-2,330956
1570546435849	9,983170	0,156906	-2,369800
1570546435854	10,022396	0,156906	-2,369800
1570546435859	9,983170	0,117680	-2,447497
1570546435864	9,943943	0,196133	-2,447497
1570546435869	9,943943	0,196133	-2,447497
1570546435874	9,983170	0,156906	-2,330956
1570546435879	9,943943	0,078453	-2,253260
1570546435884	9,983170	0,117680	-2,292103
1570546435889	9,904716	0,156906	-2,292103
1570546435894	9,865490	0,156906	-2,214407
1570546435899	9,747810	0,078453	-2,408653
1570546435904	9,865490	0,039227	-2,408653
1570546435909	9,983170	0,078453	-2,408653
1570546435914	9,943943	0,117680	-2,330956
1570546435918	9,904716	0,117680	-2,330956
1570546435923	10,022396	0,078453	-2,330956
1570546435928	10,022396	0,156906	-2,369800
1570546435933	10,022396	0,117680	-2,408653
1570546435938	9,983170	0,078453	-2,330956
1570546435943	9,983170	0,000000	-2,330956
1570546435948	9,983170	0,078453	-2,292103
1570546435953	9,983170	0,117680	-2,214407
1570546435958	9,983170	0,117680	-2,253260
1570546435963	9,983170	0,196133	-2,369800
1570546435968	9,983170	0,117680	-2,369800
1570546435973	9,943943	0,196133	-2,369800
1570546435978	9,943943	0,117680	-2,408653
1570546435983	9,983170	0,117680	-2,369800
1570546435988	9,983170	0,156906	-2,369800
1570546435993	10,022396	0,117680	-2,447497
1570546435998	10,022396	0,117680	-2,408653
1570546436003	9,983170	0,039227	-2,369800
1570546436008	9,983170	0,078453	-2,408653
1570546436013	10,022396	0,196133	-2,330956
1570546436018	9,943943	0,196133	-2,253260
1570546436023	9,983170	0,117680	-2,292103
1570546436028	9,943943	0,078453	-2,214407
1570546436033	9,983170	0,039227	-2,292103
1570546436038	9,983170	0,039227	-2,292103
1570546436043	9,943943	0,039227	-2,292103
1570546436048	9,983170	0,078453	-2,253260
1570546436052	9,904716	0,000000	-2,253260
1570546436057	9,943943	0,039227	-2,253260
1570546436062	9,904716	0,117680	-2,292103
1570546436067	9,983170	0,117680	-2,447497
1570546436072	9,943943	0,156906	-2,369800
1570546436077	9,943943	0,117680	-2,408653
1570546436082	9,904716	0,156906	-2,525212
1570546436087	9,826263	0,039227	-2,447497
1570546436092	9,826263	0,078453	-2,486350
1570546436097	9,904716	0,117680	-2,447497
1570546436102	9,904716	0,156906	-2,447497
1570546436107	9,983170	0,117680	-2,408653
1570546436112	9,983170	0,156906	-2,369800
1570546436117	9,943943	0,078453	-2,408653
1570546436122	9,904716	0,078453	-2,369800
1570546436127	9,865490	0,078453	-2,369800
1570546436132	10,022396	0,156906	-2,408653
1570546436137	9,943943	0,156906	-2,369800
1570546436142	9,943943	0,078453	-2,330956
1570546436147	10,022396	0,039227	-2,408653
1570546436152	10,022396	0,039227	-2,408653
1570546436157	9,943943	0,078453	-2,330956
1570546436162	9,983170	0,117680	-2,408653
1570546436167	9,983170	0,196133	-2,408653
1570546436172	10,022396	0,196133	-2,408653
1570546436177	10,061623	0,156906	-2,486350
1570546436182	10,022396	0,039227	-2,330956
1570546436186	9,983170	0,078453	-2,447497
1570546436191	10,022396	0,117680	-2,330956
1570546436196	9,943943	0,117680	-2,369800
1570546436201	9,904716	0,235360	-2,486350
1570546436206	9,904716	0,196133	-2,408653
1570546436211	9,865490	0,117680	-2,486350
1570546436216	9,983170	0,156906	-2,525212
1570546436221	9,983170	0,235360	-2,486350
1570546436226	9,943943	0,235360	-2,447497
1570546436231	9,943943	0,196133	-2,408653
1570546436236	9,904716	0,235360	-2,292103
1570546436241	9,904716	0,196133	-2,408653
1570546436246	9,904716	0,196133	-2,330956
1570546436251	9,904716	0,078453	-2,447497
1570546436256	9,865490	0,117680	-2,369800
1570546436261	9,865490	0,078453	-2,408653
1570546436266	9,943943	0,039227	-2,408653
1570546436271	10,022396	0,039227	-2,369800
1570546436276	10,061623	0,000000	-2,292103
1570546436281	10,061623	0,117680	-2,330956
1570546436286	10,061623	0,156906	-2,408653
1570546436291	10,022396	0,196133	-2,369800
1570546436296	10,100849	0,235360	-2,408653
1570546436301	10,022396	0,196133	-2,447497
1570546436306	9,983170	0,196133	-2,408653
1570546436311	9,943943	0,117680	-2,369800
1570546436316	10,022396	0,156906	-2,447497
1570546436320	10,100849	0,078453	-2,330956
1570546436325	9,943943	0,039227	-2,292103
1570546436330	9,943943	0,196133	-2,292103
1570546436335	9,904716	0,156906	-2,408653
1570546436340	9,983170	0,117680	-2,330956
1570546436345	10,022396	0,117680	-2,330956
1570546436350	9,983170	0,156906	-2,253260
1570546436355	9,943943	0,196133	-2,253260
1570546436360	9,983170	0,156906	-2,214407
1570546436365	9,983170	0,117680	-2,175563
1570546436370	9,983170	0,117680	-2,330956
1570546436375	10,022396	0,117680	-2,330956
1570546436380	9,943943	0,117680	-2,369800
1570546436385	9,983170	0,196133	-2,369800
1570546436390	9,865490	0,078453	-2,292103
1570546436395	9,904716	0,117680	-2,330956
1570546436400	9,865490	0,117680	-2,253260
1570546436405	9,904716	0,117680	-2,214407
1570546436410	9,904716	0,156906	-2,253260
1570546436415	9,865490	0,117680	-2,253260
1570546436420	9,943943	0,196133	-2,292103
1570546436425	9,943943	0,156906	-2,330956
1570546436430	9,904716	0,117680	-2,253260
1570546436435	9,787037	0,117680	-2,292103
1570546436440	9,826263	0,078453	-2,292103
1570546436445	9,904716	0,039227	-2,292103
1570546436450	9,943943	0,117680	-2,253260
1570546436454	9,983170	0,117680	-2,408653
1570546436459	10,022396	0,078453	-2,525212
1570546436464	9,904716	0,156906	-2,525212
1570546436469	9,865490	0,117680	-2,486350
1570546436474	9,943943	0,117680	-2,447497
1570546436479	9,826263	0,078453	-2,408653
1570546436484	9,904716	0,078453	-2,330956
1570546436489	9,904716	0,078453	-2,330956
1570546436494	9,904716	0,117680	-2,330956
1570546436499	9,983170	0,117680	-2,292103
1570546436504	9,983170	0,235360	-2,408653
1570546436509	9,983170	0,235360	-2,408653
1570546436514	9,983170	0,156906	-2,369800
1570546436519	9,943943	0,235360	-2,369800
1570546436524	9,983170	0,156906	-2,447497
1570546436529	9,904716	0,117680	-2,525212
1570546436534	9,983170	0,156906	-2,447497
1570546436539	9,983170	0,078453	-2,330956
1570546436544	10,022396	0,078453	-2,292103
1570546436549	9,983170	0,117680	-2,292103
1570546436554	9,983170	0,156906	-2,253260
1570546436559	10,022396	0,117680	-2,175563
1570546436564	10,022396	0,235360	-2,253260
1570546436569	9,943943	0,196133	-2,253260
1570546436574	9,983170	0,156906	-2,330956
1570546436579	9,943943	0,039227	-2,214407
1570546436584	10,022396	0,156906	-2,214407
1570546436588	10,022396	0,156906	-2,330956
1570546436593	9,983170	0,000000	-2,369800
1570546436598	10,022396	0,039227	-2,447497
1570546436603	9,983170	0,117680	-2,408653
1570546436608	10,061623	0,117680	-2,408653
1570546436613	10,022396	0,156906	-2,369800
1570546436618	10,022396	0,235360	-2,369800
1570546436623	9,983170	0,156906	-2,292103
1570546436628	10,061623	0,156906	-2,369800
1570546436633	10,022396	0,156906	-2,330956
1570546436638	10,061623	0,117680	-2,369800
1570546436643	10,022396	0,117680	-2,525212
1570546436648	9,983170	0,156906	-2,447497
1570546436653	9,983170	0,156906	-2,447497
1570546436658	9,983170	0,078453	-2,486350
1570546436663	9,983170	0,117680	-2,330956
1570546436668	9,943943	0,196133	-2,253260
1570546436673	9,943943	0,117680	-2,214407
1570546436678	9,943943	0,078453	-2,369800
1570546436683	10,022396	0,039227	-2,330956
1570546436688	10,100849	0,078453	-2,369800
1570546436693	10,100849	0,117680	-2,408653
1570546436698	9,943943	0,117680	-2,292103
1570546436703	9,943943	0,039227	-2,330956
1570546436708	10,061623	0,039227	-2,408653
1570546436713	10,022396	0,078453	-2,253260
1570546436718	9,983170	0,117680	-2,369800
1570546436722	9,983170	0,117680	-2,447497
1570546436727	9,904716	0,235360	-2,525212
1570546436732	9,983170	0,196133	-2,486350
1570546436737	9,904716	0,156906	-2,369800
1570546436742	9,865490	0,078453	-2,486350
1570546436747	9,826263	0,117680	-2,486350
1570546436752	9,865490	0,156906	-2,447497
1570546436757	9,865490	0,117680	-2,408653
1570546436762	9,943943	0,117680	-2,408653
1570546436767	9,983170	0,078453	-2,447497
1570546436772	9,943943	0,117680	-2,408653
1570546436777	9,983170	0,156906	-2,486350
1570546436782	9,983170	0,156906	-2,447497
1570546436787	9,943943	0,039227	-2,447497
1570546436792	9,904716	0,117680	-2,369800
1570546436797	9,983170	0,078453	-2,408653
1570546436802	10,022396	0,117680	-2,330956
1570546436807	9,983170	0,156906	-2,447497
1570546436812	9,865490	0,196133	-2,408653
1570546436817	9,826263	0,274586	-2,253260
1570546436822	9,904716	0,274586	-2,292103
1570546436827	9,943943	0,274586	-2,486350
1570546436832	10,022396	0,235360	-2,486350
1570546436837	9,983170	0,156906	-2,369800
1570546436842	9,983170	0,156906	-2,408653
1570546436847	10,022396	0,078453	-2,447497
1570546436852	10,061623	0,078453	-2,408653
1570546436857	9,983170	0,039227	-2,292103
1570546436861	9,983170	0,039227	-2,369800
1570546436866	9,904716	0,039227	-2,486350
1570546436871	9,983170	0,039227	-2,447497
1570546436876	9,983170	0,039227	-2,369800
1570546436881	10,022396	0,078453	-2,369800
1570546436886	9,983170	0,078453	-2,408653
1570546436891	9,943943	0,039227	-2,408653
1570546436896	9,983170	0,078453	-2,292103
1570546436901	9,983170	0,156906	-2,292103
1570546436906	10,022396	0,039227	-2,369800
1570546436911	10,022396	0,117680	-2,447497
1570546436916	9,983170	0,156906	-2,564056
1570546436921	10,022396	0,117680	-2,408653
1570546436926	10,061623	0,156906	-2,369800
1570546436931	10,022396	0,078453	-2,408653
1570546436936	9,983170	0,078453	-2,369800
1570546436941	9,865490	0,156906	-2,292103
1570546436946	9,904716	0,156906	-2,292103
1570546436951	9,865490	0,156906	-2,292103
